Category,Node Count,Edge Count,Time Ratio,Cost Ratio
10-1-100,8,20,1.0,1.0
10-1-100,8,20,1.0,1.0
10-1-100,8,18,1.0,1.0
10-1-100,8,22,1.0,1.0
10-1-100,8,17,1.0,1.0
10-1-100,8,18,1.0,1.0
10-1-100,8,19,1.0,1.0
10-1-100,8,21,1.0,1.0
10-1-100,8,23,1.0,1.0
10-1-100,8,22,1.0,1.0
10-1-100,8,21,1.0,1.0
10-1-100,8,19,1.0,1.0
10-1-100,8,17,1.0,1.0
10-1-100,8,16,1.0,1.0
10-1-100,8,22,1.0,1.0
10-1-100,8,23,1.0,1.0
10-1-100,8,18,1.0,1.0
10-1-100,8,23,1.74,1.5
10-1-100,8,18,1.0,1.0
10-1-100,8,22,1.0,1.0
10-1-100,8,17,1.0,1.0
10-1-100,8,19,1.0,1.0
10-1-100,8,21,1.0,1.0
10-1-100,8,19,1.02,2.0
10-1-100,8,21,1.25,1.5
10-1-100,8,21,1.0,1.0
10-1-100,8,21,1.0,1.0
10-1-100,8,23,1.0,1.0
10-1-100,8,16,1.0,1.0
10-1-100,8,21,1.0,1.0
10-1-100,8,19,1.0,1.0
10-1-100,8,23,1.25,1.33
10-1-100,8,24,1.02,0.67
10-1-100,8,19,1.0,1.0
10-1-100,9,23,1.02,1.25
10-1-100,9,24,1.0,1.0
10-1-100,9,21,1.0,1.0
10-1-100,9,18,1.0,1.0
10-1-100,9,19,1.0,1.0
10-1-100,9,25,1.27,1.67
10-1-100,9,18,1.0,1.0
10-1-100,9,27,1.0,1.0
10-1-100,9,21,1.11,0.43
10-1-100,9,23,1.0,1.0
10-1-100,9,20,1.0,1.0
10-1-100,9,22,1.0,1.0
10-1-100,9,23,1.0,1.0
10-1-100,9,26,1.0,1.0
10-1-100,9,21,1.0,1.0
10-1-100,9,23,1.0,1.0
10-1-100,9,20,1.0,1.0
10-1-100,9,27,1.0,1.0
10-1-100,9,24,1.0,1.0
10-1-100,9,20,1.0,1.0
10-1-100,9,18,1.0,1.0
10-1-100,9,26,1.0,1.0
10-1-100,9,18,1.0,1.0
10-1-100,9,20,1.84,1.2
10-1-100,9,24,1.0,1.0
10-1-100,9,21,1.0,1.0
10-1-100,9,18,1.0,1.0
10-1-100,10,24,1.0,1.0
10-1-100,10,22,1.0,1.0
10-1-100,10,29,1.0,1.0
10-1-100,10,24,1.0,1.0
10-1-100,10,22,1.0,1.0
10-1-100,10,26,1.22,1.0
10-1-100,10,20,1.32,0.5
10-1-100,10,30,1.0,1.0
10-1-100,10,27,1.0,1.0
10-1-100,10,21,1.0,1.0
10-1-100,10,23,1.0,1.0
10-1-100,10,28,1.0,1.0
10-1-100,10,27,1.0,1.0
10-1-100,10,29,1.0,3.0
10-1-100,10,29,1.0,1.0
10-1-100,10,26,1.0,1.0
10-1-100,10,22,1.39,2.0
10-1-100,10,24,1.41,0.83
10-1-100,10,25,1.0,1.0
10-1-100,10,24,1.06,1.0
10-1-100,10,30,1.41,0.8
10-1-100,10,30,1.03,0.57
10-1-100,10,29,1.0,1.0
10-1-100,10,24,1.0,1.0
10-1-100,10,25,1.0,1.0
10-1-100,10,22,1.16,0.33
10-1-100,10,24,1.0,1.0
10-1-100,10,22,1.0,1.0
10-1-100,10,23,1.0,1.0
10-1-100,10,27,1.0,1.0
10-1-100,10,30,1.14,0.33
10-1-100,10,26,1.0,1.0
30-1-100,25,61,1.0,1.0
30-1-100,25,50,1.0,1.0
30-1-100,25,71,1.36,1.11
30-1-100,25,55,1.0,1.0
30-1-100,25,70,1.0,1.0
30-1-100,25,51,1.0,1.0
30-1-100,25,71,1.0,1.0
30-1-100,25,62,1.54,0.67
30-1-100,25,73,1.19,0.25
30-1-100,25,74,1.12,1.0
30-1-100,25,58,1.0,1.0
30-1-100,25,58,1.0,1.0
30-1-100,25,56,1.0,1.0
30-1-100,25,56,1.0,1.0
30-1-100,26,61,1.0,1.0
30-1-100,26,66,1.0,1.0
30-1-100,26,77,1.0,1.0
30-1-100,26,60,1.29,1.29
30-1-100,26,69,1.0,1.0
30-1-100,26,53,1.42,0.75
30-1-100,26,71,1.0,1.0
30-1-100,26,53,1.0,1.0
30-1-100,26,67,1.0,1.0
30-1-100,26,66,1.0,1.0
30-1-100,26,55,1.07,0.75
30-1-100,26,55,1.0,1.0
30-1-100,26,72,1.0,1.0
30-1-100,26,73,1.07,0.8
30-1-100,27,62,2.26,1.0
