Category,Node Count,Edge Count,Time Ratio,Cost Ratio
10-1-100,8,19,1.0,1.0
10-1-100,8,22,7.9,1.5
10-1-100,8,20,1.0,5.0
10-1-100,8,22,1.0,6.0
10-1-100,8,18,1.0,1.0
10-1-100,8,19,1.0,1.0
10-2-100,8,19,1.0,4.5
10-2-100,8,21,1.0,1.75
10-2-100,8,28,1.0,9.0
10-2-100,8,21,1.0,1.0
10-2-100,8,24,1.0,8.5
10-2-100,8,22,1.0,3.75
10-2-100,8,23,2.3,3.5
10-2-100,8,24,1.0,2.0
10-2-100,8,21,1.37,2.67
10-1-100,8,22,1.09,2.2
10-1-100,8,22,1.0,1.0
10-1-100,8,23,1.0,20.0
10-2-100,8,23,1.0,4.0
10-2-100,8,27,1.0,2.0
10-2-100,8,18,1.32,2.0
10-2-100,8,20,1.0,3.5
10-2-100,8,18,1.0,13.0
10-2-100,8,27,1.0,1.0
10-1-100,8,22,1.43,5.0
10-1-100,8,18,1.0,2.25
10-2-100,8,21,1.0,1.0
10-2-100,8,21,1.0,1.0
10-2-100,8,20,1.0,5.0
10-2-100,8,27,4.0,0.33
10-1-100,8,23,1.0,5.33
10-1-100,8,18,1.0,6.5
10-1-100,8,23,1.0,1.5
10-2-100,8,20,1.0,4.0
10-2-100,8,19,1.0,3.75
10-2-100,8,27,1.0,1.0
10-2-100,8,28,1.0,1.0
10-2-100,8,21,1.0,1.67
10-1-100,8,16,1.0,14.0
10-1-100,8,21,1.87,1.0
10-1-100,8,21,1.61,0.5
10-1-100,8,21,1.0,6.5
10-1-100,8,21,1.5,0.67
10-1-100,8,23,1.11,3.25
10-1-100,8,19,1.0,1.0
10-1-100,8,19,1.0,1.0
10-2-100,8,23,1.0,1.0
10-2-100,8,27,1.65,0.5
10-2-100,8,27,1.0,4.0
10-2-100,8,23,1.0,1.0
10-1-100,8,17,1.0,3.33
10-1-100,8,16,1.0,1.0
10-1-100,8,19,1.0,3.0
10-1-100,8,21,1.0,1.0
10-1-100,8,17,1.0,1.0
10-1-100,8,20,1.0,3.0
10-1-100,8,18,1.0,1.0
10-1-100,8,24,1.0,1.17
10-2-100,8,22,1.0,1.0
10-2-100,8,25,1.0,3.25
10-2-100,8,21,1.33,0.33
10-2-100,8,20,3.17,0.67
10-2-100,9,25,1.0,11.0
10-2-100,9,36,1.0,1.0
10-2-100,9,32,1.0,4.0
10-2-100,9,32,1.0,4.5
10-2-100,9,36,1.0,6.0
10-2-100,9,36,1.0,1.0
10-1-100,9,21,1.0,3.67
10-1-100,9,22,1.0,2.33
10-2-100,9,34,1.0,7.0
10-1-100,9,18,1.0,1.0
10-1-100,9,23,1.0,1.0
10-1-100,9,20,1.0,2.75
10-1-100,9,18,1.0,13.0
10-1-100,9,24,1.0,18.0
10-1-100,9,27,1.0,1.0
10-1-100,9,23,1.0,4.0
10-2-100,9,29,1.0,2.0
10-2-100,9,33,1.0,1.0
10-2-100,9,28,1.0,1.0
10-1-100,9,19,1.0,1.0
10-1-100,9,24,1.0,1.75
10-1-100,9,23,1.02,3.25
10-1-100,9,20,1.24,1.5
10-1-100,9,18,1.0,1.5
10-1-100,9,21,1.0,13.0
10-2-100,9,31,1.0,20.0
10-2-100,9,36,1.0,3.67
10-2-100,9,26,1.04,2.5
10-2-100,9,36,2.23,1.8
10-2-100,9,32,1.69,0.5
10-1-100,9,26,1.0,3.2
10-2-100,9,24,1.25,2.67
10-2-100,9,35,1.68,0.5
10-2-100,9,26,1.0,2.8
10-1-100,9,27,1.0,2.5
10-1-100,9,18,1.0,1.0
10-2-100,9,31,3.34,2.0
10-1-100,9,21,1.0,2.43
10-1-100,9,24,1.0,5.33
