Category,Node Count,Edge Count,Time Ratio,Cost Ratio
10-2-100,8,23,1.0,4.33
10-1-100,8,21,4.0,3.0
10-1-100,8,19,1.0,3.0
10-1-100,8,16,1.54,0.67
10-1-100,8,17,1.0,3.33
10-2-100,8,21,2.21,2.0
10-2-100,8,21,13.2,2.0
10-2-100,8,23,1.83,2.0
10-2-100,8,27,1.21,1.2
10-2-100,8,27,3.15,1.5
10-1-100,8,23,1.0,8.0
10-2-100,8,20,3.17,0.67
10-1-100,8,19,1.0,1.0
10-1-100,8,21,1.0,2.4
10-1-100,8,23,1.0,3.25
10-1-100,8,21,1.5,0.67
10-1-100,8,21,1.0,6.5
10-1-100,8,21,1.25,1.0
10-1-100,8,21,1.87,1.0
10-1-100,8,16,1.0,3.0
10-2-100,8,23,1.29,1.33
10-1-100,8,21,1.0,3.5
10-1-100,8,18,1.0,1.0
10-1-100,8,22,1.0,1.0
10-2-100,8,22,1.0,3.25
10-2-100,8,23,1.0,3.75
10-2-100,8,21,1.83,1.33
10-2-100,8,28,1.0,7.5
10-2-100,8,18,1.86,2.0
10-2-100,8,18,1.0,16.0
10-1-100,8,19,5.24,3.0
10-2-100,8,27,1.0,1.0
10-2-100,8,23,1.0,1.0
10-2-100,8,21,1.0,1.67
10-2-100,8,20,1.2,1.33
10-2-100,8,27,3.0,8.0
10-2-100,8,19,1.0,3.25
10-1-100,8,23,1.0,7.0
10-1-100,8,18,1.32,3.5
10-1-100,8,17,2.79,0.67
10-1-100,8,18,2.12,12.0
10-2-100,8,28,1.0,11.0
10-1-100,8,17,1.0,1.33
10-2-100,8,24,1.07,1.17
10-2-100,8,21,1.0,2.5
10-1-100,8,22,1.0,6.0
10-1-100,8,23,4.77,8.0
10-1-100,8,22,1.43,1.5
10-1-100,8,19,1.0,1.0
10-1-100,8,22,1.16,2.0
10-1-100,8,19,1.0,15.0
10-2-100,8,21,1.26,1.0
10-1-100,8,20,1.0,1.0
10-2-100,8,27,4.42,1.33
10-1-100,8,22,9.7,2.5
10-2-100,8,21,1.7,0.67
10-2-100,8,23,1.48,5.0
10-2-100,8,19,1.0,4.5
10-1-100,8,24,1.31,0.83
10-2-100,9,34,3.04,0.75
10-2-100,9,29,1.0,3.0
10-2-100,9,25,1.0,1.0
10-1-100,9,21,1.14,2.14
10-1-100,9,18,1.0,1.0
10-1-100,9,23,1.0,1.0
10-2-100,9,36,1.0,3.67
10-2-100,9,26,1.04,2.25
10-1-100,9,27,1.0,2.5
10-2-100,9,24,1.0,5.0
10-2-100,9,35,2.68,1.5
10-1-100,9,24,1.13,3.67
10-2-100,9,36,1.0,26.0
10-2-100,9,32,1.0,4.0
10-2-100,9,32,1.0,4.5
10-2-100,9,29,1.0,11.0
10-2-100,9,34,1.0,7.0
10-1-100,9,20,1.0,1.71
10-1-100,9,18,1.0,2.0
10-2-100,9,26,1.0,2.8
10-1-100,9,25,1.0,4.67
10-1-100,9,24,4.8,2.0
10-1-100,9,20,1.0,3.0
10-1-100,9,27,4.21,2.0
10-1-100,9,23,1.0,1.0
10-2-100,9,31,1.0,7.67
10-2-100,9,28,1.55,2.0
10-2-100,9,33,11.36,9.0
10-2-100,9,31,45.5,3.0
10-1-100,9,24,1.0,1.75
10-1-100,9,20,1.16,1.0
10-1-100,9,18,1.0,14.0
10-1-100,9,19,1.0,2.67
10-1-100,9,22,1.0,1.67
10-1-100,9,21,1.36,3.0
10-1-100,9,18,1.0,1.5
10-2-100,9,32,3.31,2.0
10-2-100,9,24,1.0,3.5
10-1-100,9,18,4.53,4.0
10-1-100,9,23,1.0,1.0
10-2-100,9,36,1.0,5.2
10-1-100,9,20,1.24,1.5
10-2-100,9,27,1.43,4.25
10-2-100,9,25,1.0,9.0
10-1-100,9,22,1.0,3.25
10-1-100,10,29,1.0,5.25
10-1-100,10,22,1.0,5.67
10-1-100,10,24,1.0,3.0
10-1-100,10,25,1.0,4.33
10-2-100,10,44,1.0,7.75
10-2-100,10,44,1.0,12.5
10-2-100,10,36,1.0,1.33
10-2-100,10,37,1.0,3.5
10-2-100,10,41,1.0,25.0
10-2-100,10,35,1.0,23.0
10-2-100,10,33,1.0,5.0
10-2-100,10,32,1.14,1.0
10-2-100,10,34,1.0,1.0
10-2-100,10,41,1.0,3.2
10-2-100,10,33,1.0,7.5
10-2-100,10,40,1.0,13.5
10-1-100,10,30,1.0,2.43
10-2-100,10,39,4.59,5.5
10-2-100,10,35,1.0,0.75
10-2-100,10,41,1.71,10.5
10-2-100,10,36,1.0,8.0
10-2-100,10,45,3.22,1.67
10-2-100,10,30,1.89,1.6
10-1-100,10,27,1.0,3.0
10-1-100,10,25,1.0,19.0
10-1-100,10,24,1.0,5.0
10-1-100,10,30,1.0,3.6
10-1-100,10,27,2.0,2.0
10-1-100,10,29,1.0,17.0
10-2-100,10,42,1.0,9.5
10-2-100,10,43,1.86,6.0
10-1-100,10,20,1.0,1.0
10-1-100,10,24,1.0,1.0
10-1-100,10,22,1.5,1.5
10-1-100,10,29,1.0,9.0
10-1-100,10,24,2.26,3.0
10-1-100,10,22,1.0,9.0
10-1-100,10,26,1.18,3.2
10-1-100,10,23,1.0,3.2
10-2-100,10,41,1.0,9.33
10-1-100,10,23,1.0,3.0
10-1-100,10,28,1.0,16.0
10-1-100,10,27,1.0,4.0
10-2-100,10,30,1.0,1.8
10-2-100,10,39,2.44,5.0
10-1-100,10,29,1.0,19.0
10-1-100,10,26,3.83,6.0
10-1-100,10,22,1.0,18.0
10-1-100,10,24,1.17,2.83
10-1-100,10,20,1.51,1.0
10-1-100,10,30,1.0,7.0
10-2-100,10,44,1.0,13.5
10-2-100,10,38,2.82,3.0
10-2-100,10,44,1.0,7.0
10-1-100,10,23,1.0,6.5
30-1-100,25,62,1.0,16.67
30-1-100,25,73,1.0,7.5
30-1-100,25,71,1.0,4.75
30-1-100,25,51,1.0,10.67
30-1-100,25,50,1.0,1.0
30-1-100,25,61,1.0,7.0
30-1-100,25,58,1.0,5.25
30-1-100,26,61,1.0,1.0
30-1-100,26,53,1.0,3.71
30-1-100,26,67,1.0,21.5
30-1-100,26,53,1.0,6.17
30-1-100,26,69,1.0,17.67
30-1-100,26,71,1.0,15.67
30-1-100,26,53,1.42,0.75
30-1-100,26,73,1.0,9.4
30-1-100,26,60,1.0,5.86
30-1-100,26,66,1.0,12.0
30-1-100,26,55,1.0,1.0
30-1-100,27,66,1.0,11.25
30-1-100,27,66,1.0,1.5
30-1-100,27,62,1.0,15.33
30-1-100,27,73,1.0,12.75
30-1-100,27,74,1.0,14.5
30-1-100,27,57,1.0,13.0
30-1-100,27,70,1.0,6.2
30-1-100,28,64,1.0,11.75
30-1-100,28,75,1.0,24.5
30-1-100,28,59,1.0,1.0
30-1-100,28,68,1.0,10.0
30-1-100,28,84,1.0,23.33
30-1-100,28,80,1.0,51.0
30-1-100,28,64,1.0,9.2
30-1-100,28,71,1.0,11.25
30-1-100,28,84,1.0,6.5
30-1-100,29,59,1.0,2.14
30-1-100,29,64,1.0,1.0
30-1-100,29,69,1.0,11.6
30-1-100,29,60,5.93,4.0
30-1-100,29,59,1.0,1.0
30-1-100,29,60,1.0,1.0
30-1-100,30,62,1.0,11.25
30-1-100,30,68,1.0,1.0
30-1-100,30,80,1.38,5.11
30-1-100,30,71,1.0,25.5
30-1-100,30,88,1.0,5.0
30-1-100,30,72,1.0,16.67
30-1-100,30,64,1.0,10.0
30-1-100,30,70,1.0,2.2
30-1-100,30,81,1.0,5.5
30-1-100,30,88,1.0,59.0
30-1-100,30,80,1.06,0.56
30-1-100,30,84,1.0,3.57
30-1-100,30,86,1.0,10.8
50-1-100,45,126,2.12,21.5
50-1-100,45,121,1.02,5.33
50-1-100,45,100,1.0,1.0
50-1-100,45,92,1.0,11.83
50-1-100,45,101,1.0,36.0
50-1-100,46,137,1.0,20.5
50-1-100,46,95,1.0,23.0
50-1-100,46,99,1.0,3.72
50-1-100,46,124,1.0,28.67
50-1-100,46,124,1.0,31.5
50-1-100,46,109,1.0,35.0
50-1-100,46,114,1.0,1.0
50-1-100,46,94,1.0,35.5
50-1-100,47,99,1.0,7.2
50-1-100,47,114,1.0,21.5
50-1-100,47,110,1.0,9.75
50-1-100,48,127,1.0,1.6
50-1-100,48,117,1.0,9.62
50-1-100,48,103,1.0,11.83
50-1-100,49,117,1.0,6.58
50-1-100,49,147,1.0,26.0
50-1-100,49,115,1.0,10.88
50-1-100,49,129,1.0,10.75
50-1-100,49,116,1.0,1.0
50-1-100,49,99,1.0,11.83
50-1-100,50,115,1.0,1.0
50-1-100,50,141,1.0,11.78
50-1-100,50,150,14.5,2.0
50-1-100,50,139,1.24,1.33
