Category,Node Count,Edge Count,Time Ratio,Cost Ratio
10-2-100,8,28,1.0,1.0
10-2-100,8,20,1.0,1.0
10-2-100,8,23,1.0,1.0
10-2-100,8,27,1.0,1.0
10-2-100,8,18,1.0,1.0
10-2-100,8,20,1.0,1.0
10-1-100,8,20,1.0,1.0
10-1-100,8,22,1.0,1.0
10-1-100,8,19,1.0,1.0
10-1-100,8,20,1.0,1.0
10-1-100,8,18,1.0,1.0
10-1-100,8,18,1.0,1.0
10-1-100,8,23,1.0,1.0
10-1-100,8,23,1.0,1.0
10-1-100,8,22,1.0,1.0
10-1-100,8,21,1.0,1.0
10-2-100,8,21,1.0,1.0
10-2-100,8,28,1.88,1.5
10-1-100,8,21,1.0,1.0
10-1-100,8,21,1.0,1.0
10-1-100,8,23,1.0,1.0
10-1-100,8,21,1.0,1.0
10-2-100,8,20,1.0,1.33
10-2-100,8,27,2.42,0.67
10-2-100,8,19,1.0,1.0
10-1-100,8,19,1.02,2.0
10-1-100,8,19,1.0,1.0
10-2-100,8,27,1.24,0.6
10-2-100,8,23,1.0,1.0
10-2-100,8,21,1.0,1.0
10-2-100,8,21,1.0,1.0
10-2-100,8,21,1.0,1.0
10-2-100,8,23,1.0,1.0
10-2-100,8,27,1.0,1.0
10-2-100,8,19,1.0,1.0
10-2-100,8,27,1.0,1.0
10-2-100,8,28,1.0,1.0
10-2-100,8,23,1.0,1.0
10-2-100,8,21,1.39,1.0
10-2-100,8,24,1.0,1.0
10-2-100,8,22,1.0,1.0
10-2-100,8,23,1.0,1.0
10-2-100,8,21,1.33,0.33
10-1-100,8,17,1.0,1.0
10-1-100,8,16,1.11,0.67
10-1-100,8,19,1.72,1.25
10-1-100,8,21,1.0,1.0
10-1-100,8,23,1.54,1.0
10-1-100,8,17,1.0,1.0
10-1-100,8,18,1.0,1.0
10-1-100,8,23,1.0,1.0
10-2-100,8,20,1.42,0.33
10-2-100,8,21,1.41,1.0
10-2-100,8,23,1.18,0.75
10-2-100,8,18,1.0,1.0
10-2-100,8,27,1.0,1.0
10-1-100,8,19,1.0,1.0
10-1-100,8,22,1.0,1.2
10-1-100,8,24,1.02,0.67
10-1-100,8,22,1.0,1.0
10-1-100,8,18,1.0,1.0
10-2-100,8,22,1.0,1.0
10-2-100,8,21,1.0,1.0
10-2-100,8,24,1.07,0.67
10-1-100,8,16,1.0,1.0
10-1-100,8,21,1.0,1.0
10-1-100,8,19,1.0,1.33
10-1-100,8,21,1.0,1.0
10-1-100,8,17,1.0,2.33
10-1-100,9,21,1.0,1.0
10-1-100,9,25,1.27,1.67
10-1-100,9,24,1.0,1.0
10-1-100,9,23,1.0,1.0
10-1-100,9,23,1.0,1.0
10-2-100,9,26,1.0,1.0
10-2-100,9,24,1.0,1.0
10-1-100,9,26,1.0,1.0
10-1-100,9,24,1.0,1.0
10-1-100,9,27,1.0,1.0
10-2-100,9,34,1.0,1.0
10-1-100,9,21,1.0,1.0
10-1-100,9,22,1.0,1.0
10-2-100,9,35,2.68,1.5
10-2-100,9,36,1.0,1.0
10-2-100,9,32,1.0,1.0
10-2-100,9,32,2.0,1.75
10-2-100,9,36,1.04,0.6
10-2-100,9,32,1.0,1.0
10-2-100,9,29,1.0,1.0
10-2-100,9,36,1.0,1.0
10-2-100,9,36,1.0,1.0
10-1-100,9,22,1.68,0.75
10-1-100,9,20,1.81,1.2
10-2-100,9,31,1.0,1.0
10-2-100,9,33,1.0,1.0
10-2-100,9,28,1.55,2.0
10-2-100,9,31,1.0,1.0
10-1-100,9,20,1.0,1.0
10-1-100,9,18,1.0,1.0
10-1-100,9,20,1.0,1.0
10-2-100,9,24,1.03,1.0
10-2-100,9,26,1.32,0.6
10-2-100,9,25,1.0,1.0
10-2-100,9,34,1.17,1.75
10-1-100,9,21,1.0,1.0
10-2-100,9,34,1.36,1.0
10-2-100,9,29,1.25,1.0
10-2-100,9,28,1.0,1.0
10-1-100,9,26,1.0,1.0
10-1-100,9,18,1.0,1.0
10-1-100,9,18,1.0,1.0
10-1-100,9,23,1.0,1.0
10-2-100,9,27,1.17,0.75
10-2-100,9,25,1.0,1.0
10-1-100,9,23,1.02,1.25
10-1-100,9,20,1.0,1.0
10-1-100,9,18,1.0,1.0
10-1-100,9,24,1.0,1.0
10-1-100,9,27,1.0,1.0
10-2-100,9,36,1.33,0.83
10-1-100,9,21,1.02,0.86
10-1-100,9,20,1.0,1.0
10-2-100,10,33,1.0,1.0
10-2-100,10,33,1.0,1.0
10-2-100,10,30,1.0,1.0
10-2-100,10,32,1.0,1.0
10-1-100,10,24,1.13,0.83
10-1-100,10,30,1.0,1.0
10-1-100,10,24,1.0,1.0
10-1-100,10,25,1.0,1.0
10-2-100,10,36,1.0,1.0
10-2-100,10,43,1.0,1.0
10-2-100,10,45,1.0,1.0
10-2-100,10,30,1.54,0.6
10-2-100,10,42,1.0,1.0
10-2-100,10,43,1.0,1.0
10-1-100,10,24,1.0,1.0
